,yokai,question,correct,gpt4o-mini,meta-llama-3.3-70b-instruct,gpt4o,llama-3.1-70b-japanese-instruct-2407,llama-3.1-swallow-70b-instruct-v0.1,llama-3-elyza-jp-8b,qwen2.5-32b-instruct,calm3-chat,qwen2.5-7b-instruct,llama-3.1-swallow-8b-instruct-v0.3,eurollm-9b-instruct,qwen2-7b-instruction,qwen2.5-14b-instruct,qwen2.5-3b-instruct,llama-3.1-swallow-8b-instruct-v0.1,gemma-2-27b-it,llama-3.1-swallow-8b-instruct-v0.2,meta-llama-3.1-8b-instruct,meta-llama-3-8b-instruct,tanuki-8x8b-dpo-v1.0,mistral-nemo-instruct-2407,gemma-2-9b-it,swallow-13b-instruct-v0.1,llm-jp-3-13b-insturct,llama-3.2-3b-instruct,gemma-2-2b-it,swallow-7b-instruct-v0.1,llm-jp-3-1.8b-instruct,llm-jp-3-3.7b-instruct,mistral-7b-instruct-v0.2,tanuki-8b-dpo-v1.0,eurollm-1.7b-instruct,llama-3-swallow-70b-instruct-v0.1,llama-3-swallow-8b-instruct-v0.1
456,瀬戸大将,"日本の妖怪である「瀬戸大将」は、どのような物の寄せ集めの甲冑を身に着けているとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 金属
- 布
- 瀬戸物
- 木材",瀬戸物,True,True,True,True,True,True,False,True,False,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,,,
457,瀬坊主,"日本の妖怪である「瀬坊主」は何をする者に目撃されることが多いとされているでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 夜に川で泳ぐ者
- 昼間に釣りをする者
- 夜に漁をする者
- 朝に散歩する者",夜に漁をする者,False,False,False,True,True,True,False,False,False,True,False,False,,True,True,True,True,True,True,False,False,True,False,False,False,,False,False,False,False,False,,,
458,前鬼・後鬼,"日本の妖怪前鬼・後鬼に関して、前鬼が持っているとされる道具は何でしょうか？以下の4つから回答を1つ選び出力しなさい。
- 水瓶
- 笈
- 鉄斧
- 刀",鉄斧,False,False,False,False,False,False,True,False,False,True,False,True,False,True,True,True,True,False,False,False,True,True,False,True,,,False,True,,False,,False,,
459,禅釜尚,"日本の妖怪「禅釜尚」が現れる場所とされているのはどこでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 山の中
- 草むら
- 寺院
- 水辺",草むら,False,False,False,False,False,False,False,False,False,False,True,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,,
460,センポクカンポク,"日本の妖怪である「センポクカンポク」が家に現れるのは、どのような状況とされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 家に赤ちゃんが生まれたとき
- 家に死人が出たとき
- 家の中で祭りが行われるとき
- 家が火事になったとき",家に死人が出たとき,True,True,True,False,False,True,True,False,False,True,False,True,False,False,True,False,True,True,False,True,False,False,,False,False,True,True,False,True,False,False,False,,
461,宗旦狐,"宗旦狐が化けて現れることが多かった人物は誰とされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 千宗旦
- 千利休
- 松尾芭蕉
- 柳宗悦",千宗旦,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,True,False,False,False,True,True,False,False,True,True,True,True,True,False,False,True,True,,
462,そうはちぼん,"日本の妖怪「そうはちぼん」は秋の夜にどのように移動するとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 北から南へ
- 西から東へ
- 東から西へ
- 南から北へ",東から西へ,True,False,False,False,False,True,False,False,False,True,True,False,,False,False,True,True,False,False,True,False,True,False,False,True,True,False,False,False,False,True,,,
463,袖引小僧,"袖引小僧が元々何の霊であるとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 落武者
- 盗賊
- 妖怪画家
- 地蔵",落武者,True,False,True,False,False,True,True,False,True,True,True,True,True,,True,False,True,True,True,False,True,False,True,True,False,,,False,True,,False,,,
464,袖もぎさん、袖もぎ様,"妖怪袖もぎさんに関連する伝説の中で、転んだ際に片袖をもぎとって手向けることが求められる場所としてよく知られているのはどれとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 川
- 山
- 橋
- 神社",橋,True,True,True,True,False,True,True,False,False,True,True,True,False,True,True,False,True,True,True,False,False,True,False,False,True,False,False,False,,True,False,False,,
465,算盤坊主,"日本の妖怪「算盤坊主」が現れるとされる時間帯は何時頃とされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 午後11時
- 午前1時
- 午後8時
- 午前3時",午前1時,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,,,False,False,,
466,ソンツル,"日本の妖怪ソンツルに憑いているとされるトウビョウは、どのような姿をしていると考えられていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 鳥の姿
- ヘビまたはミミズの姿
- 人間の姿
- 魚の姿",ヘビまたはミミズの姿,False,True,False,True,True,True,False,True,False,True,False,False,False,True,True,,True,True,True,True,True,False,False,False,True,False,False,False,False,True,,False,True,
467,大光寺の怪異,"大光寺の怪異が現れた際、田竜光雄が体験した現象について、どのような行動をとったとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 蚊帳を引き裂こうとした
- 僧に助けを求めた
- 逃げ出した
- 寝返りを打った",蚊帳を引き裂こうとした,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,,
468,大太郎坊,"日本の妖怪である「大太郎坊」が残したとされる足跡は、どのような地形を形成したと考えられていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 山
- 河川
- 湖沼
- 洞窟",湖沼,False,False,False,True,False,False,False,False,True,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,,,False,,
469,大天狗,"日本の妖怪「大天狗」が持つとされる団扇の羽の数が一般的に何枚とされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 9枚
- 11枚
- 13枚
- 15枚",11枚,False,False,False,,False,False,False,False,True,False,True,True,False,True,False,False,False,True,True,True,True,False,False,False,False,,False,False,False,False,,False,,
470,大ふき,"日本の妖怪である「大ふき」は、どのような形で描かれていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 細長く口を突き出した横向きの上半身
- 巨大な羽を持った鳥の姿
- 人間の姿をした女性
- 四つ足の獣の姿",細長く口を突き出した横向きの上半身,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,False,False,True,False,True,True,True,True,False,False,False,True,False,False,True,,,
471,頽馬,"日本の妖怪である「頽馬」が発生するとされる時期はいつか、以下の4つから回答を1つ選び出力しなさい。
- 1月から3月
- 4月から7月
- 8月から10月
- 11月から12月",4月から7月,False,False,False,False,True,False,False,False,False,,False,True,False,True,False,False,False,False,False,False,False,False,,True,True,False,,False,False,True,False,False,,
472,松明丸,"日本の妖怪松明丸はどのような光を発し、どのような存在とされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 暗闇を照らす光
- 仏道修行を妨げる光
- 人々を導く光
- 自然を守る光",仏道修行を妨げる光,True,True,True,True,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,,True,True,False,False,False,False,False,False,False,False,,,,
473,高女,"日本の妖怪である「高女」が主に現れる場所として、どのような場所が多いとされているでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 公園
- 神社
- 女郎屋の2階
- 山の頂上",女郎屋の2階,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,False,True,True,False,False,True,False,False,,True,False,False,,False,False,False,,
474,高入道,"高入道に遭遇した際、兵庫ではどうすればその姿が消えるとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 物差しで身長を測る
- お辞儀をする
- 特定の呪文を唱える
- 木片を投げる",物差しで身長を測る,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,,,
475,高丸,"高丸に関する伝説において、彼が討伐された際に戦った武将の名前は何とされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 源義家
- 坂上田村丸
- 安倍晴明
- 藤原道長",坂上田村丸,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,,False,False,True,False,False,True,False,False,False,False,,
476,多娥丸,"海賊多娥丸とされる妖怪の首が埋められた場所はどことされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 井土村の谷間
- 熊野灘の沖
- 鬼ヶ城の岩屋
- 二木島の浜",井土村の谷間,True,True,True,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,,,False,,,
477,田がらし,"日本の妖怪である「田がらし」が作物を枯らすために使用するとされている方法は何とされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 土を掘り起こす
- 水を吸い取る
- 虫を寄せる
- 風を吹かせる",水を吸い取る,True,False,True,True,True,True,False,False,True,False,False,False,True,False,False,True,False,True,False,True,True,True,True,False,True,True,True,False,False,False,,False,,
